bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,lat,lon,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu
171,227.16,700.2,1,substation_or_sw,変電所,(320308),False,,39.27740092457495,140.97350610684862,PQ,4.0,1.9373,0.0,0.0,1.0
172,216.48,702.96,1,generator,発電所,(320308),False,,39.265816134023176,140.95431870685147,PQ,0.0,0.0,5.0,2.4216,1.0
173,562.32,657.24,1,junction,,(320816),False,,39.56278168690585,141.59354224802823,PQ,0.0,0.0,0.0,0.0,1.0
174,561.0,668.04,1,generator,発電所,(320816),False,,39.54262079113399,141.59545853400408,PQ,0.0,0.0,5.0,2.4216,1.0
175,500.76,839.52,1,junction,,(320404),False,,39.19807977050433,141.55115142268554,PQ,0.0,0.0,0.0,0.0,1.0
176,499.08,853.2,1,generator,発電所,(320404),False,,39.17253766030631,141.55356349810472,PQ,0.0,0.0,5.0,2.4216,1.0
177,298.26,964.621,0,generator,発電所,前沢,False,,38.84811342849965,141.21717827186816,PQ,0.0,0.0,5.0,2.4216,1.0
178,285.78,1016.341,0,generator,発電所,一関,False,,38.74773479168323,141.21463817351915,PQ,0.0,0.0,5.0,2.4216,1.0
179,307.44,1011.481,0,generator,発電所,(320702),False,,38.76990907147381,141.25385430535923,PQ,0.0,0.0,5.0,2.4216,1.0
180,374.64,680.76,1,substation_or_sw,変電所,矢巾,False,,39.403937129373695,141.2461198765234,PQ,4.0,1.9373,0.0,0.0,1.0
181,221.16,950.64,1,generator,発電所,(320606),False,,38.82519778495911,141.06476236814643,PQ,0.0,0.0,5.0,2.4216,1.0
182,366.36,588.84,1,junction,,北盛,False,,39.563391719476144,141.19268313392712,PQ,0.0,0.0,0.0,0.0,1.0
183,366.6,602.52,1,substation_or_sw,開閉所,北盛,False,,39.53904374215817,141.19874804539572,PQ,0.0,0.0,0.0,0.0,1.0
184,447.24,958.081,1,generator,発電所,(320601),False,,38.952482078363055,141.49793435478074,PQ,0.0,0.0,5.0,2.4216,1.0
185,423.96,970.321,1,generator,発電所,(320602),False,,38.91608463052011,141.4586616765432,PQ,0.0,0.0,5.0,2.4216,1.0
186,431.04,944.76,1,junction,,伊手,True,S,38.96626095253597,141.4616524207131,PQ,0.0,0.0,0.0,0.0,1.0
187,608.16,260.04,1,generator,発電所,種市,False,,40.30257123574682,141.51791602409682,PQ,0.0,0.0,5.0,2.4216,1.0
188,294.48,482.64,1,junction,,(320204),False,,39.70886234237823,141.01239191185743,PQ,0.0,0.0,0.0,0.0,1.0
189,294.48,494.28,1,generator,発電所,(320204),False,,39.68801819622899,141.017163892343,PQ,0.0,0.0,5.0,2.4216,1.0
190,563.4,264.72,1,generator,発電所,(320804),False,,40.266352376900144,141.43467791502505,PQ,0.0,0.0,5.0,2.4216,1.0
191,592.32,224.76,1,generator,発電所,種市,False,,40.35589674224807,141.4733165982075,PQ,0.0,0.0,5.0,2.4216,1.0
192,598.8,235.08,1,generator,発電所,種市,False,,40.34144656371993,141.4898757479335,PQ,0.0,0.0,5.0,2.4216,1.0
193,126.6,775.08,1,substation_or_sw,変電所,仙北町,False,,39.08076803769261,140.81288692003062,PQ,4.0,1.9373,0.0,0.0,1.0
194,526.32,296.4,1,generator,発電所,軽米,False,,40.18656022603159,141.37712017705027,PQ,0.0,0.0,5.0,2.4216,1.0
195,351.12,672.6,1,substation_or_sw,開閉所,矢巾,False,,39.40392139270808,141.19802732901118,PQ,0.0,0.0,0.0,0.0,1.0
